6924,Cluster.Start,2023-02-02 14:17:34.173,DIGIT_CLICKED
6924,Operand1Entered.BeforeDecimalPoint,2023-02-02 14:17:34.465,DIGIT_CLICKED
6924,Operand1Entered.BeforeDecimalPoint,2023-02-02 14:17:34.626,DIGIT_CLICKED
6924,Operand1Entered.BeforeDecimalPoint,2023-02-02 14:17:34.845,DIGIT_CLICKED
6924,Operand1Entered.BeforeDecimalPoint,2023-02-02 14:17:35.200,DIGIT_CLICKED
6924,Operand1Entered.BeforeDecimalPoint,2023-02-02 14:17:35.484,DIGIT_CLICKED
6924,Operand1Entered.BeforeDecimalPoint,2023-02-02 14:17:35.603,DIGIT_CLICKED
6924,Operand1Entered.BeforeDecimalPoint,2023-02-02 14:17:36.123,DIGIT_CLICKED
6924,Operand1Entered.BeforeDecimalPoint,2023-02-02 14:17:36.473,DIGIT_CLICKED
6924,Operand1Entered.BeforeDecimalPoint,2023-02-02 14:17:37.111,PERCENT_SIGN_CLICKED
6924,Cluster.Result,2023-02-02 14:17:37.313,PERCENT_SIGN_CLICKED
6924,Cluster.Result,2023-02-02 14:17:38.412,OPERATOR_CLICKED
6924,OperatorEntered,2023-02-02 14:17:39.155,DIGIT_CLICKED
6924,Operand2Entered.BeforeDecimalPoint,2023-02-02 14:17:39.389,DIGIT_CLICKED
6924,Operand2Entered.BeforeDecimalPoint,2023-02-02 14:17:39.678,DIGIT_CLICKED
6924,Operand2Entered.BeforeDecimalPoint,2023-02-02 14:17:40.285,DIGIT_CLICKED
6924,Operand2Entered.BeforeDecimalPoint,2023-02-02 14:17:40.819,CLEAR_BUTTON_CLICKED
6924,OperatorEntered,2023-02-02 14:17:41.498,DIGIT_CLICKED
6924,Operand2Entered.BeforeDecimalPoint,2023-02-02 14:17:41.794,DIGIT_CLICKED
6924,Operand2Entered.BeforeDecimalPoint,2023-02-02 14:17:42.178,DIGIT_CLICKED
6924,Operand2Entered.BeforeDecimalPoint,2023-02-02 14:17:42.510,DIGIT_CLICKED
6924,Operand2Entered.BeforeDecimalPoint,2023-02-02 14:17:42.833,DIGIT_CLICKED
6924,Operand2Entered.BeforeDecimalPoint,2023-02-02 14:17:43.448,EQUAL_SIGN_CLICKED
6924,Cluster.Start,2023-02-02 14:18:19.762,DECIMAL_POINT_CLICKED
1688,Operand1Entered.AfterDecimalPoint,2023-02-02 14:18:20.514,DIGIT_CLICKED
1688,Operand1Entered.AfterDecimalPoint,2023-02-02 14:18:21.155,OPERATOR_CLICKED
1688,OperatorEntered,2023-02-02 14:18:21.672,DECIMAL_POINT_CLICKED
1688,Operand2Entered.AfterDecimalPoint,2023-02-02 14:18:22.530,DIGIT_CLICKED
1688,Operand2Entered.AfterDecimalPoint,2023-02-02 14:18:22.814,DIGIT_CLICKED
1688,Operand2Entered.AfterDecimalPoint,2023-02-02 14:18:22.965,DIGIT_CLICKED
1688,Operand2Entered.AfterDecimalPoint,2023-02-02 14:18:23.896,EQUAL_SIGN_CLICKED
1688,Cluster.Result,2023-02-02 14:18:26.504,PERCENT_SIGN_CLICKED
1688,Cluster.Result,2023-02-02 14:18:28.299,OPERATOR_CLICKED
1688,OperatorEntered,2023-02-02 14:18:29.208,DIGIT_CLICKED
1688,Operand2Entered.BeforeDecimalPoint,2023-02-02 14:18:29.347,DIGIT_CLICKED
1688,Operand2Entered.BeforeDecimalPoint,2023-02-02 14:18:29.473,DIGIT_CLICKED
1688,Operand2Entered.BeforeDecimalPoint,2023-02-02 14:18:29.606,DIGIT_CLICKED
1688,Operand2Entered.BeforeDecimalPoint,2023-02-02 14:18:29.738,DIGIT_CLICKED
1688,Operand2Entered.BeforeDecimalPoint,2023-02-02 14:18:30.534,EQUAL_SIGN_CLICKED
1688,Cluster.Result,2023-02-02 14:18:32.943,OPERATOR_CLICKED
1688,OperatorEntered,2023-02-02 14:18:33.814,DIGIT_CLICKED
1688,Operand2Entered.BeforeDecimalPoint,2023-02-02 14:18:34.931,EQUAL_SIGN_CLICKED
1688,Cluster.Result,2023-02-02 14:18:36.257,OPERATOR_CLICKED
1688,OperatorEntered,2023-02-02 14:18:36.831,DIGIT_CLICKED
1688,Operand2Entered.BeforeDecimalPoint,2023-02-02 14:18:37.223,EQUAL_SIGN_CLICKED
1688,Cluster.Result,2023-02-02 14:18:37.804,OPERATOR_CLICKED
1688,OperatorEntered,2023-02-02 14:18:38.436,DIGIT_CLICKED
1688,Operand2Entered.BeforeDecimalPoint,2023-02-02 14:18:39.020,EQUAL_SIGN_CLICKED
8104,Cluster.Start,2023-02-02 14:18:49.753,RESET_CLICKED
8104,Cluster.Start,2023-02-02 14:18:49.847,RESET_CLICKED
8104,Cluster.Start,2023-02-02 14:18:49.989,RESET_CLICKED
8104,Cluster.Start,2023-02-02 14:18:50.149,RESET_CLICKED
8104,Cluster.Start,2023-02-02 14:18:51.268,OPERATOR_CLICKED
8104,NegativeNumber1,2023-02-02 14:18:52.329,CLEAR_BUTTON_CLICKED
8104,Cluster.Start,2023-02-02 14:18:52.692,RESET_CLICKED
8104,Cluster.Start,2023-02-02 14:18:53.409,OPERATOR_CLICKED
8104,NegativeNumber1,2023-02-02 14:18:53.717,DIGIT_CLICKED
8104,Operand1Entered.BeforeDecimalPoint,2023-02-02 14:18:54.042,OPERATOR_CLICKED
8104,OperatorEntered,2023-02-02 14:18:54.339,DIGIT_CLICKED
8104,Operand2Entered.BeforeDecimalPoint,2023-02-02 14:18:54.760,DIGIT_CLICKED
8104,Operand2Entered.BeforeDecimalPoint,2023-02-02 14:18:55.051,DIGIT_CLICKED
8104,Operand2Entered.BeforeDecimalPoint,2023-02-02 14:18:56.111,OPERATOR_CLICKED
8104,OperatorEntered,2023-02-02 14:18:56.984,DIGIT_CLICKED
8104,Operand2Entered.BeforeDecimalPoint,2023-02-02 14:18:57.301,DIGIT_CLICKED
8104,Operand2Entered.BeforeDecimalPoint,2023-02-02 14:18:57.541,DIGIT_CLICKED
8104,Operand2Entered.BeforeDecimalPoint,2023-02-02 14:18:58.430,EQUAL_SIGN_CLICKED
8104,Cluster.Result,2023-02-02 14:18:59.696,PERCENT_SIGN_CLICKED
8104,Cluster.Result,2023-02-02 14:19:00.473,DIGIT_CLICKED
8104,Operand1Entered.BeforeDecimalPoint,2023-02-02 14:19:01.034,OPERATOR_CLICKED
8104,OperatorEntered,2023-02-02 14:19:01.421,DIGIT_CLICKED
8104,Operand2Entered.BeforeDecimalPoint,2023-02-02 14:19:01.797,DIGIT_CLICKED
8104,Operand2Entered.BeforeDecimalPoint,2023-02-02 14:19:02.456,EQUAL_SIGN_CLICKED
608,Cluster.Start,2023-02-02 14:19:14.971,DIGIT_CLICKED
608,Operand1Entered.BeforeDecimalPoint,2023-02-02 14:19:15.115,DIGIT_CLICKED
608,Operand1Entered.BeforeDecimalPoint,2023-02-02 14:19:15.236,DIGIT_CLICKED
608,Operand1Entered.BeforeDecimalPoint,2023-02-02 14:19:15.376,DIGIT_CLICKED
608,Operand1Entered.BeforeDecimalPoint,2023-02-02 14:19:16.039,CLEAR_BUTTON_CLICKED
608,Cluster.Start,2023-02-02 14:19:16.634,DIGIT_CLICKED
608,Operand1Entered.BeforeDecimalPoint,2023-02-02 14:19:16.759,DIGIT_CLICKED
608,Operand1Entered.BeforeDecimalPoint,2023-02-02 14:19:16.880,DIGIT_CLICKED
608,Operand1Entered.BeforeDecimalPoint,2023-02-02 14:19:17.015,DIGIT_CLICKED
608,Operand1Entered.BeforeDecimalPoint,2023-02-02 14:19:17.680,PERCENT_SIGN_CLICKED
608,Cluster.Result,2023-02-02 14:19:18.391,RESET_CLICKED
608,Cluster.Start,2023-02-02 14:19:19.294,DIGIT_CLICKED
608,Operand1Entered.BeforeDecimalPoint,2023-02-02 14:19:19.623,DIGIT_CLICKED
608,Operand1Entered.BeforeDecimalPoint,2023-02-02 14:19:19.921,DIGIT_CLICKED
